id,ucdp_id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,month,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob,candidate,candidate_event_ingest_date
77543402,517994,SUD-2024-1-17497-43,2024,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Darfur 24,2024-01-29,Reopening of Mellit market in North Darfur""",Darfur 24,29/01/2024,Reopening of Mellit market in North Darfur,Darfur 24,1,Mellit town,Mellit city,North Darfur state,Mellit district,14.13333,25.55,POINT (25.55 14.13333),150172,Sudan,625,Africa,1,1,01,2024-01-24T00:00:00,2024-01-24T00:00:00,0,0,0,3,3,3,3,625,,TRUE,2024-09-01 00:00:00+00:00
77543411,518011,SUD-2024-3-17514-35,2024,1,Check type of violence,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Darfur 24,2024-03-04,14 killed and wounded in a new Rapid Support attack in West Hasahisa""",Darfur 24,04/03/2024,14 killed and wounded in a new Rapid Support attack in West Hasahisa,a citizen’s report,3,El Hasahisa district,"village of Wad Al-Jamal - Al-Maghariba, located west of Al-Hasahisa",Gezira state,El Hasahisa district,14.713,33.3,POINT (33.3 14.713),150907,Sudan,625,Africa,1,1,03,2024-03-04T00:00:00,2024-03-04T00:00:00,0,0,4,0,4,4,4,,,TRUE,2024-09-01 00:00:00+00:00
77543449,518073,SUD-2024-1-17497-45,2024,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,3,"""Darfur 24,2024-03-08,El Fasher, the bodies of the victims of the army and Rapid Support clashes are being held"";""Darfur 24,2024-03-07,5 people killed in renewed fighting in El Fasher"";""Sudan War Monitor,2024-03-08,Deaths and injuries occurred in renewed clashes between the army and the Rapid Support Forces in El Fasherسقوط قتلى وجرحى في تجدد الاشتباكات بين الجيش وقوات الدعم السريع بالفاشر""",Darfur 24;Darfur 24;Sudan War Monitor,2024-03-08;2024-03-07;2024-03-08,"El Fasher, the bodies of the victims of the army and Rapid Support clashes are being held;5 people killed in renewed fighting in El Fasher;Deaths and injuries occurred in renewed clashes between the army and the Rapid Support Forces in El Fasherسقوط قتلى وجرحى في تجدد الاشتباكات بين الجيش وقوات الدعم السريع بالفاشر",A medical source at the Abshuk Health Center,1,Abu Shouk camp,Naivasha market in the center of the Abshuk camp,North Darfur state,El Fasher district,13.73,25.415,POINT (25.415 13.73),149451,Sudan,625,Africa,1,1,03,2024-03-07T00:00:00,2024-03-07T00:00:00,0,0,0,5,5,5,5,625,,TRUE,2024-09-01 00:00:00+00:00
71691029,552332,SUD-2024-3-17514-177,2024,1,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Sudan War Monitor,2024-11-10,Al-Baraa bin Malik Brigades forces commit a massacre against civilians from the Hausa tribe in Al-Dinderقوات كتائب البراء بن مالك ترتكب مجزرة بحق المدنيين من قبيلة الهوسا في الدندر""",Sudan War Monitor,10/11/2024,Al-Baraa bin Malik Brigades forces commit a massacre against civilians from the Hausa tribe in Al-Dinderقوات كتائب البراء بن مالك ترتكب مجزرة بحق المدنيين من قبيلة الهوسا في الدندر,The Al-Jazeera Conference,1,Al Kamlin town,city of Al-Kamlin,Gezira state,El Kamlin district,15.0998,33.17493,POINT (33.17493 15.0998),151627,Sudan,625,Africa,1,1,11,2024-11-03T00:00:00,2024-11-03T00:00:00,0,0,2,0,2,2,2,,,TRUE,2024-11-01 00:00:00+00:00
649593,474173,MLI-2023-2-10278-1,2023,0,Clear,2,10278,9668,Arab - Masalit,10278,10278,Arab - Masalit,1012,1012,Arab,993,993,Masalit,15,"""Agence France Presse,2023-04-27,Renewed air strikes hit Khartoum as clock ticks down on Sudan truce"";""AllAfrica,2023-04-27,West Darfur Clashes Leave 25 Dead, Prisoners Freed in Nyala, El Fasher and ED Daein
CR 	Dabanga"";""BBC Monitoring Africa,2023-04-28,BBCM Africa Watchlist for 28 April"";""Agence France Presse,2023-04-28,Heavy battles in Sudan despite latest truce"";""Sudan Tribune,2023-04-28,Peace groups deploy combatants to protect civilians in North Darfur"";""AllAfrica,2023-04-28,Fierce Fighting Rages Across Sudan Despite Ceasefire Extension"";""Agence France Presse,2023-04-28,Heavy battles in Sudan despite latest truce"";""Agence France Presse,2023-04-28,UN 'deeply alarmed' at Sudan prison breaks, impunity"";""Reuters News,2023-04-29,A race to the border after childbirth as fighting forces Sudanese to flee"";""Sudan Tribune,2023-05-03,War may rage all over Darfur, official warns"";""AllAfrica,2023-05-03,Darfur Update - El Geneina Clashes Continue, Truce Holds in El Fasher, Looting in Nyala
CR 	Dabanga"";""AllAfrica,2023-05-04,Heavy Fighting in, Around Khartoum Despite Cease-Fire
CR 	Voice of America"";""ACJPS,2023-05-08,Sudan armed conflict Update: Obstruction of health care, looting, killings and injuring of civilians characterize the violent armed conflict between RSF and SAF"";""Human Rights Watch,2023-05-01,Fighting Devastates Sudan’s West Darfur"";""AllAfrica,2023-05-05,Cautious Calm in West Darfur Capital After Tribal Truce
CR 	Dabanga""",Agence France Presse;AllAfrica;BBC Monitoring Africa;Agence France Presse;Sudan Tribune;AllAfrica;Agence France Presse;Agence France Presse;Reuters News;Sudan Tribune;AllAfrica;AllAfrica;ACJPS;Human Rights Watch;AllAfrica,2023-04-27;2023-04-27;2023-04-28;2023-04-28;2023-04-28;2023-04-28;2023-04-28;2023-04-28;2023-04-29;2023-05-03;2023-05-03;2023-05-04;2023-05-08;2023-05-01;2023-05-05,"Renewed air strikes hit Khartoum as clock ticks down on Sudan truce;West Darfur Clashes Leave 25 Dead, Prisoners Freed in Nyala, El Fasher and ED Daein
CR 	Dabanga;BBCM Africa Watchlist for 28 April;Heavy battles in Sudan despite latest truce;Peace groups deploy combatants to protect civilians in North Darfur;Fierce Fighting Rages Across Sudan Despite Ceasefire Extension;Heavy battles in Sudan despite latest truce;UN 'deeply alarmed' at Sudan prison breaks, impunity;A race to the border after childbirth as fighting forces Sudanese to flee;War may rage all over Darfur, official warns;Darfur Update - El Geneina Clashes Continue, Truce Holds in El Fasher, Looting in Nyala
CR 	Dabanga;Heavy Fighting in, Around Khartoum Despite Cease-Fire
CR 	Voice of America;Sudan armed conflict Update: Obstruction of health care, looting, killings and injuring of civilians characterize the violent armed conflict between RSF and SAF;Fighting Devastates Sudan’s West Darfur;Cautious Calm in West Darfur Capital After Tribal Truce
CR 	Dabanga",The Darfur Bar Association; doctors' union; ACJPS,1,El Geneina town/Al-Junaynah town,Geneina,West Darfur state,El Geneina district,13.45262,22.44725,POINT (22.44725 13.45262),148725,Sudan,625,Africa,2,4,04,2023-04-24T00:00:00,2023-05-02T00:00:00,0,0,0,0,0,230,0,,,TRUE,
71691434,553565,SUD-2024-1-17497-433,2024,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan War Monitor,2024-11-19,Renewed fighting in El Fasher and the killing of citizens by the Rapid Support Forcesتجدد المعارك بالفاشر ومقتل مواطنين من قبل قوات الدعم السريع""",Sudan War Monitor,19/11/2024,Renewed fighting in El Fasher and the killing of citizens by the Rapid Support Forcesتجدد المعارك بالفاشر ومقتل مواطنين من قبل قوات الدعم السريع,Military sources,2,Al Fashir town,Shaeria area southeast of El Fasher,North Darfur state,El Fasher district,13.633333,25.35,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,11,2024-11-17T00:00:00,2024-11-17T00:00:00,0,5,0,0,5,5,5,625,,TRUE,2024-11-01 00:00:00+00:00
71691441,553594,SUD-2024-1-17497-436,2024,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Sudan War Monitor,2024-11-21,At least 15 people killed by Sudanese army airstrikes in North Darfurمقتل ١٥شخصا على الأقل بطيران الجيش السوداني بولاية شمال دارفور"";""Sudan War Monitor,2024-12-02,Human rights violations continue in Sudan as end of 2024 approachesاستمرار انتهاكات حقوق الإنسان في السودان مع اقتراب نهاية عام 2024""",Sudan War Monitor;Sudan War Monitor,2024-11-21;2024-12-02,At least 15 people killed by Sudanese army airstrikes in North Darfurمقتل ١٥شخصا على الأقل بطيران الجيش السوداني بولاية شمال دارفور;Human rights violations continue in Sudan as end of 2024 approachesاستمرار انتهاكات حقوق الإنسان في السودان مع اقتراب نهاية عام 2024,Field sources from the city of Al-Koma,1,Kuma town,city of Al-Koma,North Darfur state,El Kuma district,13.93333,26.01666,POINT (26.01666 13.93333),149453,Sudan,625,Africa,1,1,11,2024-11-19T00:00:00,2024-11-19T00:00:00,0,0,0,5,5,5,5,625,,TRUE,2024-11-01 00:00:00+00:00
71691446,553601,SUD-2024-1-17497-438,2024,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Sudan War Monitor,2024-11-23,Military Intelligence Arrests Activists in Eastern Nuba Mountainsالاستخبارات العسكرية تعتقل ناشطين في المنطقة الشرقية لجبال النوبة"";""Sudan Tribune,2024-11-18,RSF shells mosque in Omdurman, killing five, as Sudan fighting escalates""",Sudan War Monitor;Sudan Tribune,2024-11-23;2024-11-18,"Military Intelligence Arrests Activists in Eastern Nuba Mountainsالاستخبارات العسكرية تعتقل ناشطين في المنطقة الشرقية لجبال النوبة;RSF shells mosque in Omdurman, killing five, as Sudan fighting escalates",Khartoum State Media,5,Karari locality,"Al-Rashad village mosque, east of Al-Hareezab in the northern countryside of Karari locality",Khartoum state,Omdurman district,16.14345,32.12128,POINT (32.12128 16.14345),153065,Sudan,625,Africa,1,1,11,2024-11-17T00:00:00,2024-11-17T00:00:00,0,0,5,0,5,5,5,625,,TRUE,2024-11-01 00:00:00+00:00
44792116,507892,SUD-2023-1-17497-271,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Reliefweb,2023-10-17,Regional Sudan Response Situation Update, 17 October 2023""",Reliefweb,17/10/2023,"Regional Sudan Response Situation Update, 17 October 2023",IOM,1,Omdurman town,Omdurman,Khartoum state,Omdurman district,15.636111,32.437222,POINT (32.437222 15.636111),152345,Sudan,625,Africa,1,1,10,2023-10-13T00:00:00,2023-10-13T00:00:00,0,0,0,17,17,17,17,625,,TRUE,2023-12-01 00:00:00+00:00
44792185,507997,SUD-2023-1-17497-272,2023,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Reuters News,2023-11-22,Sudan refugees detail second wave of bloody ethnic purge by Arab forces""",Reuters News,22/11/2023,Sudan refugees detail second wave of bloody ethnic purge by Arab forces,a soldier,2,Ardamatta locality,"Ardamata base,",West Darfur state,El Geneina district,13.4702,22.47672,POINT (22.47672 13.4702),148725,Sudan,625,Africa,1,1,11,2023-11-02T00:00:00,2023-11-02T00:00:00,6,0,5,0,11,11,11,625,,TRUE,2023-12-01 00:00:00+00:00
77543188,517683,SUD-2024-3-17514-8,2024,1,Check,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Radio Dabanga,2024-03-01,RSF violence in Sudan’s Nuba Mountains and El Gezira continues""",Radio Dabanga,01/03/2024,RSF violence in Sudan’s Nuba Mountains and El Gezira continues,Nuba Mountains International Authority,1,Habila town,Habila,South Kordofan state,Habila district,11.94139,30.035829,POINT (30.035829 11.94139),146581,Sudan,625,Africa,1,1,02,2024-02-24T00:00:00,2024-02-24T00:00:00,0,0,24,0,24,25,24,,,TRUE,2024-09-01 00:00:00+00:00
77543193,517689,SUD-2024-2-2-XXX625-6,2024,0,Check dyad,2,2-XXX625,145,XXX625 - XXX625,2-XXX625,290,XXX625 - XXX625,XXX625,3740,XXX625,XXX625,3740,XXX625,2,"""Radio Dabanga,2024-02-12,Thousands flee fierce fighting in South Kordofan"";""Sudan Conflict Observatory,2024-05-02,Conflict Update""",Radio Dabanga;Sudan Conflict Observatory,2024-02-12;2024-05-02,Thousands flee fierce fighting in South Kordofan;Conflict Update,Survivors of the attack,3,Habila district,El Teital village,South Kordofan state,Habila district,11.94139,30.035829,POINT (30.035829 11.94139),146581,Sudan,625,Africa,1,1,02,2024-02-10T00:00:00,2024-02-10T00:00:00,0,0,0,5,5,5,5,,,TRUE,2024-09-01 00:00:00+00:00
77543194,517690,SUD-2024-2-2-XXX625-5,2024,0,Check dyad,2,2-XXX625,145,XXX625 - XXX625,2-XXX625,290,XXX625 - XXX625,XXX625,3740,XXX625,XXX625,3740,XXX625,2,"""Sudan Conflict Observatory,2024-05-02,Conflict Update"";""Radio Dabanga,2024-02-12,Thousands flee fierce fighting in South Kordofan""",Sudan Conflict Observatory;Radio Dabanga,2024-05-02;2024-02-12,Conflict Update;Thousands flee fierce fighting in South Kordofan,Survivors of the attack,3,Habila district,El Teital village,South Kordofan state,Habila district,11.94139,30.035829,POINT (30.035829 11.94139),146581,Sudan,625,Africa,1,1,02,2024-02-09T00:00:00,2024-02-09T00:00:00,0,0,0,7,7,7,7,,,TRUE,2024-09-01 00:00:00+00:00
77543195,517691,SUD-2024-3-17514-9,2024,1,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Radio Dabanga,2024-02-23,RSF attacks on South Kordofan’s Habila leave dozens dead and villages destroyed""",Radio Dabanga,23/02/2024,RSF attacks on South Kordofan’s Habila leave dozens dead and villages destroyed,Sources from Kartala,1,Kortala village,"Kartala, north of Habila town",South Kordofan state,Habila district,12.08333,30.3,POINT (30.3 12.08333),147301,Sudan,625,Africa,1,1,02,2024-02-09T00:00:00,2024-02-09T00:00:00,0,0,24,0,24,24,24,,,TRUE,2024-09-01 00:00:00+00:00
77543198,517694,SUD-2024-3-17514-10,2024,1,Check geography,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,2,"""Radio Dabanga,2024-02-23,RSF attacks on South Kordofan’s Habila leave dozens dead and villages destroyed"";""Radio Dabanga,2024-03-01,RSF violence in Sudan’s Nuba Mountains and El Gezira continues""",Radio Dabanga;Radio Dabanga,2024-02-23;2024-03-01,RSF attacks on South Kordofan’s Habila leave dozens dead and villages destroyed;RSF violence in Sudan’s Nuba Mountains and El Gezira continues,a source on the location; Nuba civil society organisations (CSOs),4,South Kordofan state,"Kamla, Farla, Sabah, and El Hejeirat in Jebel El Dayir, on the border with North Kordofan",South Kordofan state,,11,30,POINT (30 11),145861,Sudan,625,Africa,1,2,02,2024-02-19T00:00:00,2024-02-22T00:00:00,0,0,18,0,18,18,18,,,TRUE,2024-09-01 00:00:00+00:00
77543199,517695,SUD-2024-3-17514-11,2024,1,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Radio Dabanga,2024-01-09,South Kordofan’s Delling ‘calm again’ after RSF-rebel clashes""",Radio Dabanga,09/01/2024,South Kordofan’s Delling ‘calm again’ after RSF-rebel clashes,A source told Radio Dabanga,1,Al Tukma village,"El Tukma, seven kilometres east of Delling",South Kordofan state,Habila district,12.000564,29.74879,POINT (29.748790238394736 12.000564399507343),147300,Sudan,625,Africa,1,3,01,2024-01-03T00:00:00,2024-01-09T00:00:00,0,0,4,0,4,4,4,,,TRUE,2024-09-01 00:00:00+00:00
77543208,517713,SUD-2024-3-17514-14,2024,1,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""AllAfrica,2024-03-08,Starvation and Disease Threaten Millions in Sudan As Civil War Rages On""",AllAfrica,08/03/2024,Starvation and Disease Threaten Millions in Sudan As Civil War Rages On,"Adam Rojal, spokesperson of the General Coordination of Displaced and Refugees",3,Kass district,Kass,South Darfur state,Kass district,12.5,24.25,POINT (24.25 12.5),148009,Sudan,625,Africa,1,3,03,2024-03-01T00:00:00,2024-03-07T00:00:00,0,0,0,0,0,1,0,,,TRUE,2024-09-01 00:00:00+00:00
77543209,517714,SUD-2024-3-17514-16,2024,1,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""AllAfrica,2024-03-12,Sudan War - Deadly Attacks in El Gezira 'May Force Civilians to Take Up Arms'
CR 	Dabanga""",AllAfrica,12/03/2024,"Sudan War - Deadly Attacks in El Gezira 'May Force Civilians to Take Up Arms'
CR 	Dabanga",resistance committees of Hasaheisa,1,Al Hasaheisa town,Hasaheisa town,Gezira state,El Hasahisa district,14.752273,33.299579,POINT (33.299579 14.752273),150907,Sudan,625,Africa,1,1,03,2024-03-09T00:00:00,2024-03-09T00:00:00,0,0,3,0,3,3,3,,,TRUE,2024-09-01 00:00:00+00:00
77543210,517715,SUD-2024-3-17514-17,2024,1,Check geography,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""AllAfrica,2024-03-12,Sudan War - Deadly Attacks in El Gezira 'May Force Civilians to Take Up Arms'
CR 	Dabanga""",AllAfrica,12/03/2024,"Sudan War - Deadly Attacks in El Gezira 'May Force Civilians to Take Up Arms'
CR 	Dabanga",Hasaheisa Resistance Committees,3,El Hasahisa district,village of El Maribeea,Gezira state,El Hasahisa district,14.713,33.3,POINT (33.3 14.713),150907,Sudan,625,Africa,1,1,03,2024-03-08T00:00:00,2024-03-08T00:00:00,0,0,5,0,5,5,5,,,TRUE,2024-09-01 00:00:00+00:00
77543211,517716,SUD-2024-3-17514-18,2024,1,Check geography,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""AllAfrica,2024-03-12,Sudan War - Deadly Attacks in El Gezira 'May Force Civilians to Take Up Arms'
CR 	Dabanga""",AllAfrica,12/03/2024,"Sudan War - Deadly Attacks in El Gezira 'May Force Civilians to Take Up Arms'
CR 	Dabanga",the resistance committee of the Kotrat El Dagala village,4,Gezira state,Kotrat El Dagala near Giteina,Gezira state,,14.6,33.35,POINT (33.35 14.6),150907,Sudan,625,Africa,1,1,03,2024-03-07T00:00:00,2024-03-07T00:00:00,0,0,4,0,4,4,4,,,TRUE,2024-09-01 00:00:00+00:00
77543230,517740,SUD-2024-3-17514-19,2024,1,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,1,"""Sudan Tribune,2024-03-16,Sudanese army repels RSF attack in Khartoum, Babanusa battles intensify""",Sudan Tribune,16/03/2024,"Sudanese army repels RSF attack in Khartoum, Babanusa battles intensify",A member of the Babanusa Emergency Room,2,Babanusa town,Al-Kalait road,West Kordofan state,Abyei - Muglad district,11.33333,27.8,POINT (27.8 11.33333),145856,Sudan,625,Africa,1,1,03,2024-03-16T00:00:00,2024-03-16T00:00:00,0,0,3,0,3,3,3,,,TRUE,2024-09-01 00:00:00+00:00
77543232,517742,SUD-2024-1-17497-31,2024,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan Tribune,2024-03-16,Sudanese army repels RSF attack in Khartoum, Babanusa battles intensify""",Sudan Tribune,16/03/2024,"Sudanese army repels RSF attack in Khartoum, Babanusa battles intensify",Military sources,1,Babanusa town,Babanusa,West Kordofan state,Abyei - Muglad district,11.33333,27.8,POINT (27.8 11.33333),145856,Sudan,625,Africa,1,1,03,2024-03-16T00:00:00,2024-03-16T00:00:00,0,0,2,0,2,3,2,625,,TRUE,2024-09-01 00:00:00+00:00
77543233,517743,SUD-2024-3-17514-20,2024,1,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,2,"""Sudan Tribune,2024-03-17,RSF accused of continued killings, looting in Al-Jazirah villages"";""AllAfrica,2024-03-19,'Tragedy' Unfolding in Sudan's El Gezira Amid Attacks and Violations
CR 	Dabanga""",Sudan Tribune;AllAfrica,2024-03-17;2024-03-19,"RSF accused of continued killings, looting in Al-Jazirah villages;'Tragedy' Unfolding in Sudan's El Gezira Amid Attacks and Violations
CR 	Dabanga",Local Resistance Committees in Hasahisa,1,Um Jereis village,Umm Jaris village,Gezira state,El Hasahisa district,14.7104,33.0175,POINT (33.0175 14.7104),150907,Sudan,625,Africa,1,1,03,2024-03-15T00:00:00,2024-03-15T00:00:00,0,0,8,0,8,8,8,,,TRUE,2024-09-01 00:00:00+00:00
77543450,518074,SUD-2024-1-17497-46,2024,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Darfur 24,2024-03-15,A girl was killed and 3 civilians were injured during a Sudanese army air strike on El Fasher""",Darfur 24,15/03/2024,A girl was killed and 3 civilians were injured during a Sudanese army air strike on El Fasher,eyewitnesses,1,Al Fashir town,El Fasher city,North Darfur state,El Fasher district,13.633333,25.35,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,03,2024-03-15T00:00:00,2024-03-15T00:00:00,0,0,1,0,1,1,1,625,,TRUE,2024-09-01 00:00:00+00:00
77543451,518075,SUD-2024-2-17882-0,2024,0,Clear,2,17882,16197,"Rizeigat Abbala - Falata, Mararit, Qamar",17882,17882,"Rizeigat Abbala - Falata, Mararit, Qamar",676,676,Rizeigat Abbala,8993,8993,"Falata, Mararit, Qamar",1,"""Darfur 24,2024-03-16,The killing of shepherds and farmers raises fears of a tribal conflict in Darfur""",Darfur 24,16/03/2024,The killing of shepherds and farmers raises fears of a tribal conflict in Darfur,a local,3,El Salam district,Wadi Twal area in Al Salam locality,South Darfur state,El Salam district,11.895031,24.714699,POINT (24.714699 11.895031),146570,Sudan,625,Africa,1,1,03,2024-03-13T00:00:00,2024-03-13T00:00:00,2,8,0,0,10,10,10,,,TRUE,2024-09-01 00:00:00+00:00
77543476,518120,SUD-2024-1-17497-47,2024,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,3,"""Darfur 24,2024-03-30,13 killed and wounded by warplane bombing on El Fasher"";""IOM,2024-04-01,DTM Sudan Flash Alert: Conflict in Al Fasher and Al Malha localities, North Darfur"";""Sudan War Monitor,2024-03-30,Warplanes kill and injure a number of citizens in El Fasherالطيران الحربي يقتل ويصيب عدد من المواطنين بالفاشر""",Darfur 24;IOM;Sudan War Monitor,2024-03-30;2024-04-01;2024-03-30,"13 killed and wounded by warplane bombing on El Fasher;DTM Sudan Flash Alert: Conflict in Al Fasher and Al Malha localities, North Darfur;Warplanes kill and injure a number of citizens in El Fasherالطيران الحربي يقتل ويصيب عدد من المواطنين بالفاشر",medical staff at the Southern El Fasher Hospital and a resident,1,Al Fashir town,El Fasher,North Darfur state,El Fasher district,13.633333,25.35,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,2,03,2024-03-29T00:00:00,2024-03-30T00:00:00,0,0,3,0,3,3,3,625,,TRUE,2024-09-01 00:00:00+00:00
77543477,518124,SUD-2024-3-17514-36,2024,1,Clear,3,8635,15913,RSF - Civilians,8635,17514,RSF - Civilians,8635,8635,RSF,9999,1,Civilians,2,"""Darfur 24,2024-03-31,Rapid Support releases members of the “Minawi” movement after they were kidnapped"";""Darfur 24,2024-03-31,Civilians were killed during the Rapid Support attack on a town in East Darfur""",Darfur 24;Darfur 24,2024-03-31;2024-03-31,Rapid Support releases members of the “Minawi” movement after they were kidnapped;Civilians were killed during the Rapid Support attack on a town in East Darfur,A civil official,1,Labado town,town of Labado,East Darfur state,Sheiria district,12.08528,25.44313,POINT (25.44313 12.08528),147291,Sudan,625,Africa,1,1,03,2024-03-30T00:00:00,2024-03-30T00:00:00,0,0,3,0,3,3,3,,,TRUE,2024-09-01 00:00:00+00:00
77545766,521553,SUD-2024-1-17497-55,2024,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan Tribune,2024-04-08,Sudanese army advances in Al-Jazirah, RSF vows response""",Sudan Tribune,08/04/2024,"Sudanese army advances in Al-Jazirah, RSF vows response",Wad Madani Resistance Committees,1,Sharif Yaqub village,Sharif Yaqoub village,Gezira state,Wad Medani district,14.26667,33.73333,POINT (33.73333 14.26667),150188,Sudan,625,Africa,1,1,04,2024-04-07T00:00:00,2024-04-07T00:00:00,0,0,2,0,2,2,2,625,,TRUE,2024-09-01 00:00:00+00:00
77543236,517747,SUD-2024-1-17497-123,2024,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,4,"""AllAfrica,2024-03-18,SPLM-N Condemns Sudanese Air Force Bombing of Nuba Village School
CR 	Dabanga"";""Darfur 24,2024-03-21,5 citizens were killed in new raids by the Sudanese army on the Nuba Mountains"";""Sudan War Monitor,2024-03-18,Massive movements of the Sudanese army in Kordofan, and military aircraft kill a number of civiliansتحركات واسعة للجيش السوداني بكردفان والطيران الحربي يقتل عدد من المدنيين"";""ACJPS,2024-05-09,CONFLICT AND HUMAN RIGHTS VIOLATIONS IN SOUTH KORDOFAN STATE""",AllAfrica;Darfur 24;Sudan War Monitor;ACJPS,2024-03-18;2024-03-21;2024-03-18;2024-05-09,"SPLM-N Condemns Sudanese Air Force Bombing of Nuba Village School
CR 	Dabanga;5 citizens were killed in new raids by the Sudanese army on the Nuba Mountains;Massive movements of the Sudanese army in Kordofan, and military aircraft kill a number of civiliansتحركات واسعة للجيش السوداني بكردفان والطيران الحربي يقتل عدد من المدنيين;CONFLICT AND HUMAN RIGHTS VIOLATIONS IN SOUTH KORDOFAN STATE",a source living in the area and SPML-N,1,El Hadra village,El Hadra village,South Kordofan state,Habila district,11.4175,30.045833,POINT (30.045833 11.4175),145861,Sudan,625,Africa,1,1,03,2024-03-14T00:00:00,2024-03-14T00:00:00,0,0,13,1,14,14,14,625,,TRUE,2024-09-01 00:00:00+00:00
77543238,517750,SUD-2024-1-17497-32,2024,1,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan Tribune,2024-03-18,Renewed clashes erupt between Sudanese army and RSF in Khartoum Bahri""",Sudan Tribune,18/03/2024,Renewed clashes erupt between Sudanese army and RSF in Khartoum Bahri,Sudanese army,1,Bahri/ Khartoum North town,Khartoum Bahri,Khartoum state,Bahri district,15.6454,32.54505,POINT (32.54505 15.6454),152346,Sudan,625,Africa,1,1,03,2024-03-18T00:00:00,2024-03-18T00:00:00,0,24,0,0,24,25,24,625,,TRUE,2024-09-01 00:00:00+00:00
